item_id,game_id
1568675,915749973
728053,915786258
424275,915790806
2705623,915917073
27886,915930858
3704338,916061016
1522437,916095815
2238336,916190049
2157139,916230111
340653,916274271
92778,916311237
4834162,916432421
974421,916455273
192906,916462289
297503,916463287
849306,916468590
4266611,916470874
361761,916519202
576972,916528778
1328325,916591534
2733566,916599882
1487053,916600786
1703181,916600817
4044781,916605929
2245027,916684824
3255111,916699347
4673032,916722558
4592755,916728593
5115122,916740031
4810402,916794270
170793,917102761
3225152,917108528
2048534,917203143
3012408,917265727
3808776,917339883
4846239,917359165
1393425,917487448
5122878,917512248
2127356,917532257
4831968,917532804
1916611,917556036
1216394,917592838
3374875,917605743
4778552,917676432
1763152,917685276
4085663,917694132
4537455,917704350
347809,917719167
2330657,917778256
3399306,917800742
268841,917833456
4099726,917901251
4320675,917928407
3164838,917985367
3645792,918037679
467850,918063794
2530330,918099876
3109258,918191565
3623404,918217329
2998618,918246532
3028095,918293835
3516216,918376526
1842641,918445685
4311677,918464050
4359063,918479730
220344,918520173
1126388,918641815
1785392,918858305
4594529,918868518
2076430,918913752
3755725,918925265
1549009,918926284
4740675,918988536
5120728,919007914
5074329,919065880
3633970,919151648
1156100,919352667
1133493,919372024
1937071,919393968
3024113,919421297
4580631,919460942
880691,919482402
3238416,919485069
164647,919509346
4334417,919626983
4535061,919864543
5031672,920029774
2602364,920337403
1985376,920525829
4539668,920681192
2334619,920751124
830516,920766125
1129136,920772251
1067950,920814354
3957518,920869362
3535027,921022358
1492941,921388788
2254897,921395674
3488325,921398135
1744544,921503115
3013839,921527450
2967829,921557092
3264406,921560208
1902573,921608999
2214271,921856898
401234,921993721
4385110,922000764
2944790,922156366
3176568,922164245
4054925,922207100
649542,922380267
1075959,922412324
4961876,922439528
3453406,922441676
3548254,922467958
2160928,922558758
2285187,922645913
2658677,922733124
2378086,922789871
4629851,922808352
3664394,922830533
1811242,922851125
4064037,922851363
1966595,922876408
1416003,922894666
1233591,922927553
2992250,922941184
1002946,923035705
633303,923187537
372096,923242797
4085188,923372242
2853105,923380667
2780680,923402546
4592806,923430267
4704883,923530106
2633233,923678967
3921636,923719099
3214922,923760199
2848186,923796847
3559629,923798085
1696152,923812702
2943601,923822483
4834624,923822987
3706270,923907721
2208812,924010506
1027108,924028287
1760208,924213152
3366072,924417201
964604,924445144
4218489,924476373
1245015,924477929
323586,924766910
4450731,924788775
798979,924836423
2962633,924836462
1299656,924907196
4349671,924940165
929135,924994421
4949161,925065387
78089,925314637
1109681,925494667
3148330,925606367
894392,925647040
1580644,925668384
2523878,925682347
4719490,925702753
1596939,925744345
1200244,925829994
3093610,925881584
2437517,925979026
2989418,926014661
3868871,926056439
2958474,926099303
3139713,926236399
1399650,926280609
1381628,926297738
3651487,926343050
137519,926367835
133622,926372557
3571548,926570210
5019702,926678875
3110827,926731926
3674672,926748322
975382,926809315
4650297,926857765
1192893,927395810
2118253,927404572
2711415,927438113
3169634,927888082
3607778,927924735
4385888,927930623
3671475,927941134
1148954,927997689
163127,928075095
2434311,928163602
3267975,928280966
3038154,928346944
3191591,928401297
5153698,928419019
2761822,928421527
753960,928533123
5151669,928796015
4460231,928847140
1605122,928862358
1244831,928863809
4317894,928926707
5149796,928980045
3358390,929052495
5022617,929187376
4587364,929253008
388152,929265968
2404283,929269428
1392272,929294037
3990352,929322959
3528469,929360079
2307541,929364057
4180042,929528909
223977,929588030
4694432,929651846
508493,929709221
14434,929928352
4161804,930047588
2865666,930064323
3098454,930080330
2705937,930114902
4335053,930126403
1722826,930407683
3840484,930454108
3303380,930459871
3511577,930482961
2136783,930528217
3546140,930571994
115171,930575275
987697,930670203
2802237,930723337
2437039,930794252
145611,930888749
4165995,930904470
598133,930929531
4142877,931183707
2842675,931226644
4970571,931239687
3263745,931240763
4795757,931310833
3578429,931367498
4076023,931393901
3646566,931424825
949862,931425260
5025583,931465020
4801958,931515099
2512167,931579459
775647,931626570
2628900,931775512
1742746,931900657
1230918,931920054
4703339,931940793
3043620,932138827
1296596,932256997
4834601,932290862
3539243,932314819
4929991,932337035
3825592,932457327
4995467,932497563
4816581,932500451
2130565,933026434
1734324,933087868
1133901,933115211
847818,933132958
1819353,933141833
2326740,933155709
5144773,933160543
3547582,933223586
3967770,933263138
290853,933354616
467304,933383119
865059,933417931
2575472,933467892
2203845,933474262
2275944,933483239
4374690,933504458
78064,933505579
2628557,933519480
835920,933591061
1869976,933629075
2510718,933641477
2000061,933651087
2352116,933680166
4289553,933707614
238598,933740330
4396957,933758989
5079166,933811353
317534,933872334
3534190,933899095
3775158,934012726
3301043,934122881
3089027,934189267
140108,934259936
4145631,934298011
693461,934323464
4011044,934529885
3203167,934596429
5073957,934665083
2078172,934890389
3728514,935030400
4470386,935048267
4859510,935214077
2137445,935215211
2958950,935241858
3524200,935248198
2321523,935248214
1315997,935248296
3464703,935295248
223502,935454634
1011527,935598956
3398848,935682368
3476776,935683577
4976837,935954139
2435216,936240379
3544532,936473445
3008573,936478252
1866806,936481538
4566339,936558057
2326033,936603900
381348,936826820
4187742,937034826
2154702,937070899
4397690,937075173
3354129,937075404
1552931,937166373
5065875,937284625
4405251,937296215
4863423,937296325
3020919,937296541
3497185,937357954
2404891,937466288
3484923,937734945
2248672,937767792
4715332,937788787
1743538,938010796
1844461,938030644
718348,938064444
3143231,938092888
1069608,938190853
1782664,938288522
4560533,938401364
3022779,938424786
470355,938734727
3944171,938785853
2015811,938926401
2351609,939105845
4673114,939117105
1315695,939237950
4619022,939357707
3692804,939408953
2982792,939416231
65104,939440070
4663715,939498448
1104230,939523213
2596189,939529493
4981465,939593640
1576958,939679460
2704131,939759915
3421766,939834038
2865381,939905664
1147995,939938131
2494086,940045337
341797,940160061
2149396,940171683
4485349,940234666
2074546,940870127
3234727,940973491
1670283,940993306
589847,941046643
3447019,941143328
256063,941225728
5125366,941517458
1484119,941657787
529009,941659514
1673495,941925842
1968885,942003779
686241,942010328
3318967,942063816
1481802,942067926
861503,942088497
3905840,942104112
4509693,942194277
2820983,942222950
1677585,942293005
2193088,942298801
2222269,942306127
157520,942306137
3126351,942310000
2967417,942388640
4529948,942443974
4532287,942468836
1591386,942553149
2340193,942587808
5146838,942729631
3143523,942766453
300258,942810285
1970430,942851007
5154560,942851054
2793610,942864866
3658942,942888267
340240,942944230
2218897,942954771
3157955,943092940
4613021,943123332
3872763,943278631
3259782,943310658
2889910,943440236
345300,943441820
1803516,943509704
810085,943513143
1461290,943605164
1078006,943697828
331652,943786810
1988305,943794252
3905167,943794306
108093,943794570
641829,943794606
4884363,943794625
2353009,943794778
749892,943835902
1166851,943839179
4540859,943840659
1892093,943858227
2509320,943862861
3713224,943906397
3249289,944022691
2941664,944027821
1134258,944165809
1272922,944165903
3610972,944166769
1402604,944177336
4199143,944265430
1516507,944393348
4720114,944500087
4814327,944598765
2709785,944700290
2963227,944704481
4922945,944766667
1144627,944833124
799466,944878509
1840399,945005206
2258218,945012229
4880824,945012729
1970747,945019077
4050074,945106005
3561911,945152624
4839524,945216127
1731836,945244687
223255,945261390
3899215,945274928
2337616,945294227
4315109,945299799
3570056,945344005
2291696,945346933
4317724,945401456
234811,945459151
3286629,945482357
1540342,945581025
2470772,945586746
4969106,945592570
369804,945619586
3377446,945626584
4835799,945680873
1459442,945716217
1631104,945975522
4518328,946011157
3175696,946047677
3012454,946085023
4835738,946090245
2985484,946169621
4269556,946253828
4105506,946369602
3366805,946456974
2653807,946617420
439480,946624320
3073460,946712452
2604165,946717118
1961857,946718920
4347566,946721064
812879,946721366
3816556,946739820
2940055,946786857
3792713,946824086
3730,946981227
3836557,946998193
4577122,947262254
3876446,947288070
1470904,947299968
3731728,947335595
207994,947343559
1032744,947356510
1337641,947375898
4904285,947553508
2716890,947851546
5078620,947892650
658361,947911502
4289806,947915071
1489852,947918636
970868,948015921
4847627,948122460
1324545,948147610
2995911,948172090
1319719,948236459
2728883,948269187
270739,948321665
4147142,948452996
3762176,948509649
5001740,948595347
4336726,948617749
2369896,948627981
4525722,948651400
3750299,948659446
1862774,948666403
5096519,948673051
4796532,948673111
3769445,948673493
2989267,948758974
4237965,948995616
169170,949088293
4507613,949102564
894042,949108240
5106658,949198480
1957263,949207658
5019106,949244050
2740686,949249137
1451579,949268614
4960832,949280013
3545889,949284008
4014775,949295938
611386,949371199
639670,949483598
2137013,949578957
3463744,949658958
639231,949708866
4752727,949737722
2094613,949753013
5131236,949761821
4293658,949770594
3408074,949785353
379371,949821462
285674,949855469
1390400,949888232
1202076,949915054
4176986,949933004
3869506,950163861
2642552,950167030
2963319,950200358
5151861,950214636
4279184,950235397
788921,950236413
2106390,950475145
3397142,950574221
2742490,950601495
3987670,950603081
3406537,950645532
24150,950699818
1217288,950791224
3292450,950830884
1413154,950840845
2190257,950922468
4819961,950964747
2233410,951000673
4611654,951054338
525726,951205464
1843174,951245446
671112,951248714
1563778,951253650
2202273,951281506
196517,951343823
2742947,951368656
1864347,951396872
2670031,951400554
2438995,951491792
5092508,951661604
2085260,951667169
2589266,951679904
1489855,951686504
4100857,951696759
4947052,951703764
4278669,951730357
817452,952174948
1357672,952177582
2151958,952194233
5096832,952235045
2778083,952276694
3990990,952367795
2509109,952653557
5027906,952715194
2279510,952769097
3331635,952954120
3119738,953009208
1705738,953023797
3919197,953082173
1077593,953141152
3212227,953247388
1455200,953295874
1367254,953305234
3540632,953347413
3109058,953387095
2267924,953573578
3920968,953573584
4480617,953746139
2925810,953774204
244968,953786624
1611024,953806566
2457701,953833354
3523818,953837151
1663138,953900281
3947047,953907211
4888674,953924899
4523863,953936584
3069199,953945088
1760862,954139673
296362,954145884
272082,954147830
318287,954153702
2082854,954155775
3687444,954164606
1194562,954220608
4096643,954297954
2720343,954299975
2389856,954347579
301770,954585274
4421256,954654418
1183415,954674529
3032345,954728041
2811680,954736037
3424100,954787504
3247141,954872836
4537711,954930583
5062494,954946083
1085607,954952790
2510059,954955913
2664510,954956237
5025329,954964918
757819,954979516
4607965,954985716
3454076,954994218
2063133,955004514
1351953,955013377
4696191,955026712
244617,955033052
650042,955042299
889915,955050656
1892156,955050855
1842100,955059671
2413113,955061847
4421027,955065565
2029371,955068657
2572105,955086687
1862634,955093715
4543805,955100926
747021,955117244
587491,955150354
961985,955158450
3858428,955259229
283938,955293592
4121158,955295568
333958,955297836
4676601,955298503
4613051,955306639
208469,955307792
3656087,955321080
4597942,955324519
3361347,955334295
1592039,955376012
4755165,955387429
3287286,955387547
124543,955395545
658139,955458531
242938,955495888
4103735,955637699
4852940,955663906
3906467,955682952
3953988,955779371
2422597,955780307
815696,955828501
2818509,955885844
1235747,955897141
2656032,955913798
683790,955957248
2802283,955994422
2411027,956070509
664219,956169902
3916489,956186650
3151332,956205263
2827525,956209232
3232126,956302035
760983,956379878
1341203,956403637
4800173,956439416
4465145,956442882
2234097,956465206
3817028,956621095
4826284,956649108
4003786,956655314
567001,956734250
3384754,956736147
586815,956823466
4628392,957093481
2687105,957131662
2460923,957140072
385440,957152118
1503675,957167417
3753195,957203159
1018077,957209934
4339739,957214179
1769579,957220700
2966048,957253933
4896342,957335230
794045,957368457
719659,957503482
801378,957649593
3742105,957754997
1941837,957795311
3095205,957856039
2152988,957943533
4997967,957951550
2954303,957953662
4450440,958065409
2995100,958126961
5004610,958156865
4441490,958169411
5123801,958177472
4170943,958256949
3828979,958371282
3195646,958530579
4165650,958588247
1185683,958632738
3915089,958674218
1099872,958680346
4842880,958759487
4510349,958763157
247279,958799414
1779674,958884951
2988792,958927733
221329,958986317
890126,958999515
4876003,959022007
4432242,959226357
2509559,959227034
293871,959303914
3555254,959304349
2209545,959396709
373661,959411396
981808,959428821
437653,959452391
3655025,959519664
4657835,959534905
4487405,959540358
2551059,959677887
1762341,959776641
4467442,959799936
3133852,959802296
1599452,959811020
3610011,959811502
2898976,959890832
4784304,959929863
341672,960020986
3777023,960038260
3367896,960098053
2049188,960112485
4562800,960120249
4330598,960169947
304573,960316645
3935616,960346806
2744775,960361437
4036077,960383455
622148,960626600
2233609,960774442
2049525,960780428
762485,960819508
1008911,960842536
3998987,960904263
486842,960914175
2651508,960997273
698135,961079869
345906,961266360
1952529,961310056
3834910,961338039
1349469,961377527
4204710,961377539
3808032,961382659
1200459,961392072
58030,961394905
1889043,961410468
2965545,961412936
2276209,961425626
3701586,961551629
2400640,961567268
1964706,961610944
789964,961662290
3101174,961676816
1790843,961852034
2814077,961877339
543930,961898795
3835146,961994680
1231775,961998994
3274614,962044064
1829244,962044949
5118273,962072541
3595932,962148126
4430437,962184200
2858109,962190050
51188,962215937
1334210,962285267
5072324,962288780
1235719,962294634
83333,962306289
578974,962323733
1341095,962325879
2532272,962333323
3821924,962335083
4907521,962397911
4244077,962521490
5106806,962559451
4436653,962660606
4042904,962663754
1103893,962751764
1384362,962800126
1355688,962969544
3997213,962997331
253777,963005582
653437,963034905
4681794,963087270
4633379,963105370
2537349,963113662
2618392,963129055
1268477,963144845
422624,963161512
4685597,963202296
969392,963272905
1585408,963394617
2551978,963413487
1573261,963424794
1270374,963499380
4922203,963518043
2230454,963559287
4990902,963559445
1793621,963562915
4342489,963574954
3717526,963580420
3091401,963583184
250498,963625098
4647249,963626784
3236961,963629211
1190908,963635461
4629579,963697773
4525946,963714915
117004,963826266
3570797,963857186
833902,964026721
5060976,964028101
4087671,964133786
4367195,964219420
2289688,964435270
103383,964438846
122273,964447695
1618616,964469500
5037121,964480188
5008438,964492967
3044203,964530031
2531155,964584560
1104435,964668820
2938216,964696459
1304089,964707412
2834927,964731999
4268817,964750150
1973512,964788999
2862423,964895945
838060,964900790
580422,964911178
3226266,965063325
4954159,965105321
709688,965136770
3031857,965179118
3968005,965218842
2486901,965233889
987143,965292397
664756,965443079
4225589,965517329
1438808,965521097
876411,965528667
949738,965589820
369537,965593640
4794643,965601121
886220,965601366
1017262,965603260
1193648,965616747
4776660,965629604
103460,965642318
3383609,965662489
3332546,965700672
1629062,965711735
1813909,965725765
1218286,965730366
3664849,965748492
2304426,965770143
2793935,965770986
2921494,965771559
4019374,965771566
4505241,965771582
824633,965771980
4405738,965836957
3992999,965863565
3807376,965869424
5144435,965911612
554649,965966587
1856780,966004537
2152332,966051929
1810547,966074244
3154594,966087134
3020476,966095921
174058,966127682
2000644,966157606
4727438,966170812
568706,966245474
5139402,966400320
3430156,966412193
632598,966413501
2241808,966415184
2013862,966425056
1720105,966482674
2352778,966487830
568845,966492594
3852532,966492978
4366448,966519418
1933700,966557702
562252,966581181
2474798,966604742
204173,966607629
2407787,966609210
3093742,966611987
4015521,966639022
3967106,966679805
2183900,966693706
3823736,966779901
4572361,966781413
4948324,966810173
4748535,966865498
3406984,966946904
1273548,967055407
1939865,967072451
3761806,967096180
2955267,967099247
3830025,967099322
1616240,967120652
423547,967141837
1311148,967142182
2359779,967413146
880091,967441322
798484,967451414
3226295,967517904
1665170,967543653
1867285,967592219
2296864,967618164
2094928,967640393
642751,967655090
1830084,967656148
2551537,967664610
1288717,967702978
1019002,967703169
1546644,967811602
4697222,967897825
1436602,967898797
1300893,967899635
4606626,967933309
1295289,968035962
2192483,968091018
4487850,968137034
2395828,968139167
273656,968142554
1048550,968368125
2954159,968451126
3834264,968515208
3794519,968596273
3549230,968604229
1052707,968633220
1425346,968691228
562006,968833516
2907777,968915185
3701708,968982751
2513926,969002303
2140706,969040193
32845,969107262
4128693,969121796
3540594,969214031
3545754,969233809
929062,969264934
4671990,969267851
4841730,969308582
4696196,969316884
3287034,969505290
4595862,969774786
2081518,969785824
4670979,969829629
1177346,969838684
380539,969848112
2320159,969857670
1299999,969859930
4215803,969863738
1266498,969868120
5087884,969868134
1403514,969868386
3319265,969909791
1848678,969996397
1930796,970029280
2312276,970165862
4646808,970411932
2402188,970488479
3090146,970533921
3653494,970674839
3248816,970768485
1568436,970818035
4140538,971016714
949610,971030546
2687408,971414822
4135291,971572283
3726450,971592139
1216707,971638877
3636823,971656290
919859,971668486
1759712,971770094
4447506,971788369
4265434,971928439
405623,971944546
3431125,971978300
3519598,972028559
947815,972042075
974879,972045237
187155,972059895
176544,972060343
903048,972072570
906350,972134350
428752,972296997
2634107,972314578
2674176,972315709
1811095,972318425
2200583,972337587
2963561,972350785
4922103,972358145
751109,972396626
185149,972430942
2278388,972529663
3055426,972541440
4484072,972562833
4310411,972569759
2914609,972572258
4095717,972579284
2430267,972581001
4756124,972606270
4146103,972663971
2851303,972689655
377596,972802584
2099112,972955344
4879443,972980821
4495195,973015016
3606501,973036930
2123192,973039090
3989362,973042389
3449550,973047734
2969126,973064505
1610816,973073495
3299255,973081396
3724033,973128075
231351,973155632
790999,973182911
2482741,973239617
1583713,973424097
3765350,973479655
2108285,973507903
1193216,973529795
4376446,973612313
2465001,973665908
527368,973774803
2356153,973777166
2784675,973798856
4592071,973810419
2254249,973817517
1384893,973863543
3501180,973944863
181037,973994042
440308,974021252
4693679,974054068
3140607,974651465
4248373,974679224
110498,974919000
2508970,974929097
4051211,974973162
733724,974978915
1668915,974986054
1880438,974995736
985419,975020840
286200,975031101
4509001,975039971
3061454,975039975
590181,975042322
1722859,975042696
3079322,975083546
528786,975087756
1205591,975087814
1664286,975088154
2922853,975104239
2649460,975107194
1563897,975109274
2231004,975132358
3602542,975407732
1045779,975476036
4297249,975487304
4395930,975502209
773321,975534010
2242589,975549557
3633392,975683986
253040,975707035
4858039,975781594
3635490,975807990
4627301,975809364
872404,975940725
3021157,975976459
1581762,975980355
5048982,976054799
3629464,976183189
1839074,976318256
1110,976545767
629496,976552825
980517,976609219
3446193,976873427
721087,976933304
2736757,976945271
4908058,976959709
3519025,976959889
2068780,976962906
1458710,976988688
2314769,976996568
4468249,977008846
353862,977017388
1639650,977020351
4210530,977034117
3955126,977102758
1406743,977175486
1910471,977278924
1855,977281041
4747009,977326353
2998380,977448714
4738266,977487877
1128418,977510730
999072,977513486
1823632,977555157
4192764,977579276
3536239,977586612
3341996,977611819
187781,977648653
1480753,977688690
4550166,977938123
1987677,977978735
3210567,977980631
3467661,977999584
838444,977999762
2831190,978020650
4162166,978141851
3327416,978283867
767874,978294126
4491836,978365765
1486733,978428908
4350284,978469738
959760,978577544
1637174,978579965
3523128,978598589
2150532,978676595
3447578,978679716
4049388,978718421
3163918,978719217
2426521,978769992
1969603,978785617
567293,978814457
773103,978866413
3203367,978934246
1963858,979004470
587789,979011330
3762912,979011426
2816965,979033870
4159812,979048674
2731813,979051299
596414,979092836
2973673,979096602
4930360,979111825
691376,979117498
3487481,979126214
4374942,979152823
3911353,979187894
604556,979226583
1440853,979535403
3993588,979542745
1668797,979560141
1758206,979574682
4997766,979751069
3843691,979832242
4498950,979842738
2139728,979844623
469485,979861332
4450959,979873043
2398035,979900356
3193857,979958491
1357688,979961808
3514532,980132406
1044921,980176595
858715,980176617
2882640,980198364
490313,980203989
2632955,980204305
1900153,980231070
4986253,980449957
1776412,980479983
906282,980483345
1187564,980542712
259025,980571106
3011543,980670094
1563470,980861644
1006098,980874949
1545024,980874961
2988198,980876045
4809668,980877808
1713374,980884110
4266818,980912756
3175844,980913473
873724,980913863
3050339,980923322
1757094,980933044
1697817,980943931
1997297,980956554
1089089,980977103
2383163,980999892
2761946,981005320
4660887,981046005
3266751,981066027
288901,981096960
4076944,981101250
3024308,981120457
1944945,981223759
4278251,981226441
235383,981244698
900028,981289341
370764,981352197
1503660,981399004
3691426,981450019
4020808,981457934
2965328,981481905
995089,981535263
4153712,981541108
3860658,981586463
1529612,981707114
4391998,981800106
3927863,981800298
781763,981856109
5132764,981877619
4638948,981891594
3197165,981904636
2438523,982000446
4056188,982024101
2273964,982042856
3156772,982112782
587469,982119760
1225648,982164751
3358597,982179624
1141362,982213929
2870324,982257563
3379023,982281197
2054260,982382612
2960899,982406833
3023350,982528890
2667987,982539073
2583697,982551420
2099771,982562465
34470,982604555
2838250,982750258
3943166,982755757
1531409,982756509
1168232,982758080
1325189,982760600
2443536,982768092
333111,982784197
78645,982794090
698070,982809331
3979608,982830747
3160068,982831489
109553,982833014
2175489,982835719
585027,982866848
3392874,982868157
4133755,982880475
252215,982890729
30892,982892413
4343111,983081990
2863288,983099308
2367688,983143183
3653977,983146055
3364409,983168430
4820761,983177301
3426271,983183106
2235076,983184680
3896327,983190692
4199445,983210720
649318,983238313
2511870,983249219
4190339,983281705
1164605,983399253
4148211,983442564
564748,983471015
3094979,983489143
2870941,983507557
384878,983515108
2613398,983567079
17866,983628329
940946,983642708
4629879,983746091
1054534,983834863
3088073,983849994
5028049,983853776
3029484,983946374
4733990,983963758
3200519,984058599
1777478,984342656
3027972,984365140
2373889,984443167
3855419,984523241
2633598,984612736
3385037,984656456
253795,984747930
3599053,984917240
1240094,984931205
861579,984953316
1787150,984954224
3259892,984960233
3963170,984981388
3049656,984987090
4093026,985011189
4226017,985017503
537614,985139469
4382294,985472075
1527612,985477088
2766531,985495255
182599,985595486
536723,985621862
3144099,985653378
608311,985659374
4509450,985708741
3442377,985806214
4640805,985868316
3270476,985876849
2039269,985925384
1079157,985943545
4216358,985949187
1683926,985985536
144844,986044502
2171215,986085637
2170975,986142592
3791906,986229834
2489118,986232808
1449277,986248234
1146141,986272416
4640275,986298284
3382721,986304628
1020311,986563150
3839674,986626071
2320764,986678594
2800256,986681043
4960951,986760881
3639664,987026140
4039000,987093662
4788594,987122639
1304656,987144038
1432245,987147033
1467178,987219682
3711830,987239566
1682229,987374594
2599609,987386482
1904151,987475925
4373834,987659187
823139,987665059
313263,987794129
1962765,987871931
2033880,987929226
3605489,987947193
4846439,987969501
3151291,988240876
3959312,988252754
1511061,988594771
4933995,988601700
847466,988622073
2557285,988630141
3212354,988727615
426021,988752547
4979424,988832768
5119181,988892383
4999820,988982462
1572093,989061025
569746,989097282
3366919,989109750
3420944,989198394
657253,989213495
3234658,989385585
2848189,989456404
578588,989528230
639915,989544970
3952755,989605133
782276,989619712
4992140,989639470
3502881,989675117
3903329,989676771
4682311,989701632
614633,989724387
2238258,989757902
1271112,989778538
1684244,990047409
5120049,990125872
3606145,990135428
1640084,990135439
2068328,990213137
3538418,990265992
651764,990283880
1744466,990329840
4244359,990401580
1688334,990432030
1235943,990435510
1286496,990476627
1822205,990477277
4277970,990510613
696579,990532613
711469,990583453
4432736,990584228
5118189,990588652
4521158,990595690
870333,990632370
961402,990783954
4289193,990900854
3345827,990964976
2344664,990984271
3616887,991051249
2771371,991055935
2619580,991176230
522620,991176888
3204702,991259917
4148288,991289095
3714526,991336466
2728720,991345877
4626321,991368929
1336157,991498901
1418872,991546016
3588555,991637981
958622,991639561
1388878,991639719
1691647,991703497
4625755,991758088
218667,991778125
3278679,991871272
1780711,992045481
284309,992058779
2700108,992123721
1724312,992127593
1309183,992140314
429708,992147947
4567189,992291003
4886023,992389512
2395529,992425516
4329123,992448852
121708,992461816
2705471,992493654
4508483,992510673
1316083,992586725
1636676,992769295
604265,992802817
3131239,992832846
3074712,992838794
495413,993019077
4229155,993024272
3753906,993029988
3041380,993065335
3826049,993090851
3610440,993113225
745316,993145943
1085755,993158106
2832186,993182720
2557531,993217340
892780,993290127
716018,993374288
314744,993396350
1484535,993415146
4071032,993416526
3385325,993417986
524909,993436258
2532071,993437476
2405839,993465798
2386603,993468617
777382,993469590
1131337,993476240
3475083,993478944
5015392,993492744
1204960,993520831
43253,993527516
4230357,993580251
557976,993589038
2461538,993592101
3771972,993595262
1012019,993628979
2015504,993645820
535148,993648787
667850,993661680
3832095,993669604
3509458,993718591
2549394,993790656
4092186,993863316
2125669,993873900
3657835,993950628
4338195,993997046
22029,994068907
1126177,994094144
4318124,994128222
2676588,994157520
5118763,994354970
1021774,994410192
1274732,994415281
1929703,994493187
2166054,994541493
2290682,994559537
3297714,994775144
4174497,994799160
2404882,994821642
132845,994831651
640975,994834260
3767141,994898805
4718545,994934480
2207478,994969663
1174398,995040705
5121019,995049143
4921883,995050622
1268668,995052759
4533487,995208181
1873614,995209460
3687525,995255075
1691842,995255396
555578,995256665
4626061,995339364
3966091,995709899
4171883,995782413
4295558,995787546
53068,995820937
2491788,995834473
687642,995912322
4569422,995956604
3623304,995982034
3105625,995992594
2244995,995999703
2618266,996121666
274313,996313263
789809,996329936
4134010,996404214
4835896,996439769
1368572,996478305
4467694,996491151
1769731,996491159
2443156,996546028
4074095,996648702
1172209,996701462
4326257,996702904
1115628,996727899
3193359,996765248
2713182,996797439
2896945,996812024
2044918,996840251
4397631,996868090
3582028,996869737
3807975,996873642
4965352,996965876
3398306,996967487
94971,996985787
4871095,997011417
656592,997026804
405391,997241537
3392410,997242575
2100437,997265200
5158319,997273686
4318923,997273934
1115978,997280926
1776003,997281465
1612271,997323990
622100,997474297
4924945,997575769
4766971,997582467
1847170,997621934
1188740,997634329
5032689,997655564
3249383,997658511
3615658,997674961
3419915,997705892
4243659,997725011
1173820,997753106
2269072,997778368
2023589,997786222
1913626,997854526
4608139,998023382
2190736,998054464
1855687,998073063
3987750,998073729
5022905,998097182
3205120,998099686
919222,998153813
2438314,998160296
4931535,998179275
4879741,998186884
5019297,998241886
4462162,998255369
3273383,998311164
3671718,998388753
3369276,998405251
899697,998528159
1919157,998651176
3732217,998665159
1353822,998666460
356420,998781938
2422645,998784556
1616868,998814555
2120289,998893015
2240362,998957006
5059835,999016829
912679,999176299
245080,999193870
4232698,999254923
2913118,999261235
2772298,999275845
4460290,999277175
780392,999290727
2700717,999338172
1435599,999392046
3489033,999544501
3632197,999595569
1014380,999650388
3379467,999720712
334613,999735669
2056073,999758651
2111865,999810006
4294431,999810330
2116393,1000141096
4775689,1000197144
4965744,1000395331
742587,1000876192
1566405,1000958241
139055,1000972943
2082256,1001079355
3593888,1001088781
966606,1001096601
3380059,1001164829
569547,1001213884
478606,1001273285
2016662,1001275429
2621622,1001420800
2362676,1001429925
2059566,1001437638
3835554,1001437721
2075057,1001461352
870334,1001463889
426193,1001471442
1464906,1001479273
1546257,1001503257
82200,1001505080
2807720,1001537473
3428925,1001581450
2782542,1001591295
2468611,1001780528
3404690,1001841993
4530602,1001869648
1689968,1001878743
1970727,1001897083
4837276,1001906681
2375062,1001971769
1455357,1002169170
1174352,1002196280
2749436,1002250506
2163693,1002268946
2426697,1002317669
1129362,1002494306
870814,1002557103
5145898,1002962250
3417717,1003048344
6269,1003134085
299366,1003178344
953906,1003325584
5014175,1003561083
97671,1003646475
678960,1003652921
3649998,1003660287
44188,1003698694
563324,1003709405
2302301,1003722059
4403748,1003789173
641193,1003964218
1982210,1004243832
2636284,1004243841
3797101,1004284714
469214,1004308895
2781224,1004349588
1409969,1004349613
1302445,1004349705
3477310,1004350272
519869,1004539546
3601459,1004604650
4241809,1004606061
1262774,1004652756
1809151,1004840692
2630273,1004939045
594941,1005061415
2058028,1005077069
2505794,1005103173
3907443,1005236437
4947675,1005345847
1593353,1005369710
1588966,1005480566
2318782,1005533421
800201,1005533427
3951362,1005534596
383791,1005613566
4819518,1005652754
2301936,1005661437
1479608,1005783927
4282479,1006007466
3634331,1006022699
4816719,1006348731
3417282,1006408029
1846007,1006414869
147111,1006431598
1178794,1006556436
274548,1006763883
3876226,1007005426
4036697,1007008600
2414097,1007115851
1080513,1007163898
1204254,1007248378
2344936,1007719995
1291848,1007808711
3531226,1007841826
4347998,1007911603
3705511,1008083724
5108596,1008085790
1069396,1008111072
4505939,1008115747
4627622,1008118487
1781147,1008237672
3401024,1008271239
3774444,1008304576
757492,1008408026
4026152,1008496061
1576890,1008498805
4663260,1008692660
4662735,1008712012
4403729,1009151609
2684060,1009155129
2349086,1009283457
4818047,1009286175
251216,1009430157
2627840,1009691389
4963273,1009997468
2543524,1010008136
192502,1010125273
30011,1010181155
1183634,1010192421
5096761,1010278212
5022767,1010404200
3935579,1010473117
4005867,1010516131
2706816,1010527526
2963566,1010582800
2903085,1010598646
